Mapping Coverage,63.31

Input Path,Failed Mapping Count
tradingEvent.agreementDate,9
onBehalfOf.partyReference.href,21
trade.equityOption.extraordinaryEvents.additionalDisruptionEvents.insolvencyFiling,3
party.organizationType.organizationTypeScheme,20
trade.dividendSwapTransactionSupplement.dividendLeg.dividendPeriod.paymentDate.relativeDate.businessDayConvention,4
trade.tradeHeader.partyTradeInformation.reportingRegime.exceedsClearingThreshold,88
trade.tradeHeader.partyTradeInformation.verificationMethod,13
tradingEvent.eventType,17
trade.tradeHeader.partyTradeInformation.reportingRegime.reportingPurpose,112
trade.returnSwap.returnLeg.underlyer.basket.basketConstituent.payerPartyReference.href,67
trade.tradeHeader.partyTradeInformation.offMarketPrice,3
trade.equityOption.equityExercise.equityValuation.valuationTimeType,5
trade.documentation.attachment.resourceId,1
correlationId.correlationIdScheme,7
trade.dividendSwapTransactionSupplement.multipleExchangeIndexAnnexFallback,2
trade.returnSwap.returnLeg.rateOfReturn.initialPrice.netPrice.priceExpression,2
trade.returnSwap.returnLeg.underlyer.basket.basketConstituent.underlyerPrice.netPrice.currency,24
trade.equityOption.embeddedOptionType,4
sequenceNumber,4
header.implementationSpecification.version,19
party.organizationType,44
trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification,176
trade.tradeHeader.partyTradeIdentifier.originatingTradeId.tradeId,2
trade.equityOption.extraordinaryEvents.nationalisationOrInsolvency,2
trade.returnSwap.returnLeg.underlyer.basket.basketConstituent.underlyerPrice.netPrice.amount,24
trade.equityOption.underlyer.basket.basketConstituent.receiverPartyReference.href,4
trade.dividendSwapTransactionSupplement.fixedLeg.terminationDate.adjustableDate.unadjustedDate,2
trade.equityOption.equityExercise.settlementMethodElectionDate.adjustableDate.unadjustedDate,2
trade.returnSwap.returnLeg.underlyer.basket.basketConstituent.underlyerFinancing.spreadSchedule.initialValue,67
trade.equityOption.extraordinaryEvents.representations.agreementsRegardingHedging,3
trade.equityOption.equityExercise.equityValuation.valuationDates.adjustableDates.dateAdjustments.businessDayConvention,2
trade.equityOption.equityEffectiveDate,4
trade.equityOption.extraordinaryEvents.additionalDisruptionEvents.hedgingDisruption,3
trade.tradeHeader.partyTradeIdentifier.originatingTradeId.issuer.issuerIdScheme,2
quote.quoteUnits,5
quote.time,16
quote.currency,1
asOfTime,16
trade.tradeHeader.partyTradeIdentifier.originatingTradeId.tradeId.tradeIdScheme,2
quote.value,5
trade.dividendSwapTransactionSupplement.fixedLeg.fixedPayment.paymentDate.period,2
trade.equityOption.extraordinaryEvents.additionalDisruptionEvents.changeInLaw,3
trade.equityOption.extraordinaryEvents.compositionOfCombinedConsideration,2
trade.equityOption.equityExercise.equityAmericanExercise.latestExerciseTimeType,2
trade.tradeHeader.partyTradeInformation.clearingStatus,21
trade.dividendSwapTransactionSupplement.dividendLeg.dividendPeriod.unadjustedStartDate.id,2
trade.tradeHeader.partyTradeInformation.clearingStatus.clearingStatusScheme,1
trade.documentation.attachment.resourceId.resourceIdScheme,1
trade.equityOption.equityExercise.settlementPriceSource,3
correlationId,7
trade.equityOption.extraordinaryEvents.indexAdjustmentEvents.indexModification,1
trade.returnSwap.returnLeg.underlyer.basket.basketConstituent.underlyerFinancing.receiverPartyReference.href,67
trade.dividendSwapTransactionSupplement.embeddedOptionType,2
trade.tradeHeader.partyTradeInformation.intentToAllocate,2
trade.equityOption.equityExercise.settlementMethodElectionDate.adjustableDate.dateAdjustments.businessDayConvention,2
trade.returnSwap.buyerPartyReference.href,10
trade.returnSwap.returnLeg.underlyer.basket.basketConstituent.underlyerFinancing.payerPartyReference.href,67
trade.returnSwap.returnLeg.underlyer.basket.basketConstituent.underlyerNotional.currency,25
trade.equityOption.underlyer.basket.basketConstituent.payerPartyReference.href,4
trade.dividendSwapTransactionSupplement.fixedLeg.fixedPayment.paymentDate.periodMultiplier,2
trade.tradeHeader.partyTradeInformation.category.categoryScheme,62
trade.equityOption.extraordinaryEvents.additionalDisruptionEvents.increasedCostOfStockBorrow,3
trade.returnSwap.sellerPartyReference.href,10
trade.equityOption.feature.asian.averagingPeriodOut.averagingObservations.averagingObservation.weight,1
trade.equityOption.extraordinaryEvents.additionalDisruptionEvents.failureToDeliver,3
trade.equityOption.equityExercise.equityValuation.valuationDates.adjustableDates.dateAdjustments.businessCenters.businessCenter,2
trade.returnSwap.returnLeg.underlyer.basket.basketConstituent.underlyerPrice.determinationMethod,38
trade.documentation.attachment.language.languageScheme,1
tradingEvent.executionDateTime,13
trade.equityOption.extraordinaryEvents.additionalDisruptionEvents.determiningPartyReference.href,3
trade.equityOption.extraordinaryEvents.representations.indexDisclaimer,1
trade.equityOption.equityPremium.pricePerOption.amount,2
trade.documentation.masterAgreement.masterAgreementVersion.masterAgreementVersionScheme,2
trade.equityOption.extraordinaryEvents.mergerEvents.shareForShare,2
trade.equityOption.underlyer.singleUnderlyer.equity.exchangeId.exchangeIdScheme,2
trade.returnSwap.interestLeg.interestCalculation.floatingRateCalculation.floatingRateIndex,4
trade.returnSwap.returnLeg.underlyer.basket.basketConstituent.underlyerNotional.amount,25
trade.returnSwap.interestLeg.effectiveDate.adjustableDate.unadjustedDate,1
trade.equityOption.methodOfAdjustment,3
trade.equityOption.extraordinaryEvents.tenderOffer,2
party.classification.industryClassificationScheme,89
trade.returnSwap.returnLeg.notional.notionalAmount.amount,10
party.classification,7
trade.tradeHeader.partyTradeInformation.executionDateTime,2
trade.equityOption.underlyer.singleUnderlyer.index.exchangeId.exchangeIdScheme,1
trade.equityOption.extraordinaryEvents.additionalDisruptionEvents.increasedCostOfHedging,3
trade.equityOption.extraordinaryEvents.indexAdjustmentEvents.indexDisruption,1
trade.equityOption.extraordinaryEvents.tenderOfferEvents.shareForOther,2
trade.returnSwap.embeddedOptionType,7
trade.tradeHeader.partyTradeIdentifier.originatingTradeId.issuer,2
trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification.entityClassificationScheme,132
trade.tradeHeader.partyTradeInformation.intentToClear,2
trade.dividendSwapTransactionSupplement.dividendLeg.dividendPeriod.unadjustedEndDate.id,4
trade.documentation.attachment.language,1
trade.returnSwap.returnLeg.underlyer.basket.basketConstituent.receiverPartyReference.href,67
tradingEvent.eventType.eventTypeScheme,8
header.sentBy.messageAddressScheme,19
trade.equityOption.equityExercise.equityValuation.id,1
asOfDate,16
trade.dividendSwapTransactionSupplement.fixedLeg.effectiveDate.adjustableDate.unadjustedDate,2
trade.varianceSwap.varianceLeg.amount.variance.vegaNotionalAmount,1
party.partyId.partyIdScheme,45
trade.returnSwap.interestLeg.notional.notionalAmount.amount,8
trade.equityOption.extraordinaryEvents.tenderOfferEvents.shareForShare,2
trade.equityOption.extraordinaryEvents.representations.nonReliance,3
trade.varianceSwap.varianceLeg.amount.variance.varianceAmount.amount,1
trade.tradeHeader.partyTradeInformation.executionType,13
header.implementationSpecification.version.implementationSpecificationVersionScheme,12
trade.equityOption.underlyer.basket.basketConstituent.underlyerPrice.determinationMethod,4
trade.returnSwap.returnLeg.notional.notionalAmount.currency,10
trade.equityOption.equityPremium.pricePerOption.currency,2
trade.tradeHeader.partyTradeInformation.collateralizationType,22
trade.tradeHeader.partyTradeInformation.collateralizationType.collateralTypeScheme,7
trade.equityOption.extraordinaryEvents.representations.additionalAcknowledgements,3
trade.documentation.attachment.resourceType,1
trade.dividendSwapTransactionSupplement.fixedLeg.fixedPayment.paymentDate.businessDayConvention,2
party.region,2
trade.equityOption.extraordinaryEvents.tenderOfferEvents.shareForCombined,2
trade.returnSwap.returnLeg.amount.referenceAmount,4
trade.returnSwap.interestLeg.notional.notionalAmount.currency,8
trade.documentation.attachment.mimeType,1
trade.equityOption.extraordinaryEvents.mergerEvents.shareForOther,2
trade.equityOption.feature.asian.averagingPeriodOut.averagingObservations.averagingObservation.dateTime,1
trade.dividendSwapTransactionSupplement.dividendLeg.dividendPeriod.paymentDate.relativeDate.dateRelativeTo.href,2
trade.equityOption.extraordinaryEvents.additionalDisruptionEvents.lossOfStockBorrow,3
trade.equityOption.underlyer.singleUnderlyer.index.exchangeId,1
trade.documentation.attachment.base64Binary,1
trade.equityOption.equityExercise.settlementMethodElectingPartyReference.href,2
trade.equityOption.underlyer.singleUnderlyer.equity.exchangeId,2
trade.equityOption.extraordinaryEvents.mergerEvents.shareForCombined,2
trade.equityOption.extraordinaryEvents.indexAdjustmentEvents.indexCancellation,1
trade.tradeHeader.partyTradeInformation.confirmationMethod,2